Date,Close,Action,CurrentSplit,BuyAmount,SellAmount,Shares,AvgPrice,Cash,StockValue,TotalAsset,Peak,Drawdown
2022-07-28,302.6700134277344,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,78800765.287302,296005836.3078663,319417832.3568487,-0.073295832847638
2022-07-29,308.18975830078125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,80237842.30481304,297442913.3253773,319417832.3568487,-0.06879678216249802
2022-08-01,308.0041809082031,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,80189526.84604141,297394597.86660564,319417832.3568487,-0.06894804315633529
2022-08-02,307.0858459472656,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,79950436.4356885,297155507.45625275,319417832.3568487,-0.06969656245029186
2022-08-03,315.4486389160156,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,82127706.91720618,299332777.9377704,319417832.3568487,-0.06288019134961624
2022-08-04,316.9237365722656,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,82511751.64918871,299716822.66975296,319417832.3568487,-0.06167786419978611
2022-08-05,314.3348388671875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,81837726.76611452,299042797.7866788,319417832.3568487,-0.06378803093061895
2022-08-08,313.3187561035156,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,81573187.51273488,298778258.53329915,319417832.3568487,-0.06461622280527955
2022-08-09,309.7724304199219,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,80649894.27116,297854965.29172426,319417832.3568487,-0.06750677288747844
2022-08-10,318.41845703125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,82900905.21853192,300105976.23909616,319417832.3568487,-0.06045954283534691
2022-08-11,316.611083984375,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,82430351.89995086,299635422.9205151,319417832.3568487,-0.0619327020359746
2022-08-12,322.7757263183594,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,84035329.30798356,301240400.32854784,319417832.3568487,-0.05690800633821011
2022-08-15,325.3842163085937,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,84714455.0831037,301919526.103668,319417832.3568487,-0.054781870267129926
2022-08-16,324.6221008300781,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,84516036.73876822,301721107.7593325,319417832.3568487,-0.0554030577032585
2022-08-17,320.9194641113281,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,83552047.59523179,300757118.615796,319417832.3568487,-0.05842101426637077
2022-08-18,321.6912841796875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,83752992.54964611,300958063.57021034,319417832.3568487,-0.05779191678320391
2022-08-19,315.4192199707031,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,82120047.63382255,299325118.6543868,319417832.3568487,-0.0629041702343488
2022-08-22,307.1151733398437,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,79958071.88312797,297163142.90369225,319417832.3568487,-0.0696726581886445
2022-08-23,306.8611145019531,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,79891927.13813968,297096998.1587039,319417832.3568487,-0.0698797372502619
2022-08-24,307.7501220703125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,80123382.1010531,297328453.1216174,319417832.3568487,-0.06915512221795252
2022-08-25,313.1917724609375,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,81540127.05821279,298745198.0787771,319417832.3568487,-0.06471972502454557
2022-08-26,300.3546142578125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,78197946.31468849,295403017.33525276,319417832.3568487,-0.07518307554841512
2022-08-29,297.3944702148437,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,77427266.67812686,294632337.6986911,319417832.3568487,-0.0775958388900079
2022-08-30,294.08258056640625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,76565009.34417965,293770080.3647439,319417832.3568487,-0.08029530412519847
2022-08-31,292.3729248046875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,76119896.92331061,293324967.94387484,319417832.3568487,-0.08168881561948405
2022-09-01,292.4999084472656,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,76152957.37783268,293358028.39839697,319417832.3568487,-0.08158531340021785
2022-09-02,288.36737060546875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,75077042.58592986,292282113.6064941,319417832.3568487,-0.0849536750973846
2022-09-06,286.2962341308594,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,74537817.91228166,291742888.93284595,319417832.3568487,-0.08664182340666798
2022-09-07,292.0798645019531,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,76043598.06611869,293248669.0866829,319417832.3568487,-0.08192768411542538
2022-09-08,293.5940856933594,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,76437828.6915637,293642899.7121279,319417832.3568487,-0.08069346803382421
2022-09-09,300.0126342773437,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,78108911.11801112,295313982.1385754,319417832.3568487,-0.07546181764625116
2022-09-12,303.57861328125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,79037321.14226137,296242392.16282564,319417832.3568487,-0.07255524847508146
2022-09-13,286.9312744140625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,74703151.96615092,291908222.9867152,319417832.3568487,-0.08612421281289082
2022-09-14,289.2075500488281,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,75295785.04530199,292500856.06586623,319417832.3568487,-0.08426885904388472
2022-09-15,284.3912048339844,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,74041839.58661802,291246910.60718226,319417832.3568487,-0.08819458056491451
2022-09-16,282.6522521972656,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73589099.6636242,290794170.6841885,319417832.3568487,-0.08961197144648554
2022-09-19,284.8533020019531,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,74162147.54200695,291367218.5625712,319417832.3568487,-0.08781793297920754
2022-09-20,282.58270263671875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73570992.29139256,290776063.3119568,319417832.3568487,-0.08966866011692719
2022-09-21,277.5228271484375,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72253643.22129638,289458714.2418606,319417832.3568487,-0.09379287904476862
2022-09-22,274.107177734375,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71364371.81732391,288569442.8378882,319417832.3568487,-0.09657691710992887
2022-09-23,269.64422607421875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70202433.10302007,287407504.12358433,319417832.3568487,-0.1002145935218261
2022-09-26,268.5284118652344,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69911928.56115733,287116999.5817216,319417832.3568487,-0.10112407481070473
2022-09-27,268.6360778808594,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69939959.6314659,287145030.65203017,319417832.3568487,-0.10103631806243012
2022-09-28,273.9798889160156,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71331231.9096547,288536302.93021894,319417832.3568487,-0.09668066807281257
2022-09-29,266.0816955566406,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69274920.89933243,286479991.9198967,319417832.3568487,-0.10311835189011721
2022-09-30,261.5698547363281,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68100253.79085788,285305324.8114221,319417832.3568487,-0.10679587702954742
2022-10-03,267.706298828125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69697889.72809549,286902960.74865973,319417832.3568487,-0.10179416524204532
2022-10-04,276.123291015625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71889271.08854401,289094342.10910827,319417832.3568487,-0.09493361727489125
2022-10-05,275.9764099121094,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71851030.28882885,289056101.3093931,319417832.3568487,-0.09505333757802209
2022-10-06,273.8037414550781,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71285371.55312948,288490442.57369375,319417832.3568487,-0.09682424288886714
2022-10-07,263.37066650390625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68569098.86677557,285774169.88733983,319417832.3568487,-0.10532806581669711
2022-10-10,260.7379150390625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,67883656.56645834,285088727.5870226,319417832.3568487,-0.10747397700537321
2022-10-11,257.1558532714844,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,66951059.36135419,284156130.38191843,319417832.3568487,-0.1103936549651882
2022-10-12,257.0677490234375,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,66928121.23777686,284133192.25834113,319417832.3568487,-0.11046546724757722
2022-10-13,263.0966186523437,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68497749.94065003,285702820.9612143,319417832.3568487,-0.10555143758526454
2022-10-14,255.1886444091797,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,66438892.456962176,283643963.4775264,319417832.3568487,-0.1119970936355121
2022-10-17,263.6153259277344,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68632796.45483218,285837867.47539645,319417832.3568487,-0.1051286480585005
2022-10-18,265.7000427246094,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69175556.79352778,286380627.81409204,319417832.3568487,-0.10342943065823582
2022-10-19,264.7310485839844,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68923277.16075078,286128348.18131506,319417832.3568487,-0.10421924139270707
2022-10-20,263.3804626464844,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68571649.31279854,285776720.3333628,319417832.3568487,-0.10532008114657344
2022-10-21,269.5560607910156,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70179479.08881332,287384550.10937756,319417832.3568487,-0.10028645555293876
2022-10-24,272.5215759277344,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70951557.10076448,288156628.1213287,319417832.3568487,-0.09786931432367704
2022-10-25,278.158935546875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72419255.36118062,289624326.38174486,319417832.3568487,-0.09327439784832992
2022-10-26,272.0126953125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70819068.97792004,288024139.9984843,319417832.3568487,-0.0982840943059555
2022-10-27,267.06036376953125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69529719.19687358,286734790.21743786,319417832.3568487,-0.10232065598296923
2022-10-28,275.2326965332031,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71657402.96926549,288862473.9898298,319417832.3568487,-0.09565952577401177
2022-10-31,272.03228759765625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70824169.86996599,288029240.8905302,319417832.3568487,-0.09826812496570834
2022-11-01,269.2527160644531,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70100502.66056302,287305573.6811273,319417832.3568487,-0.10053370670879165
2022-11-02,260.0234375,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,67697640.85839033,284902711.8789546,319417832.3568487,-0.10805633556280089
2022-11-03,254.9439392089844,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,66375182.95093351,283580253.9714978,319417832.3568487,-0.11219654870525121
2022-11-04,259.0447692871094,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,67442842.5608492,284647913.58141345,319417832.3568487,-0.10885403146994889
2022-11-07,261.892822265625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68184339.05646883,285389410.0770331,319417832.3568487,-0.10653263165908528
2022-11-08,263.80126953125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68681207.25738037,285886278.2779446,319417832.3568487,-0.10497708857232227
2022-11-09,257.7137451171875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,67096307.659628205,284301378.6801925,319417832.3568487,-0.10993892675792966
2022-11-10,276.73004150390625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72047239.83567403,289252310.8562383,319417832.3568487,-0.09443906521446165
2022-11-11,281.8290710449219,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73374782.74454738,290579853.7651116,319417832.3568487,-0.09028293248048763
2022-11-14,279.36279296875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72732682.13599126,289937753.15655553,319417832.3568487,-0.09229315402578554
2022-11-15,283.2286376953125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73739162.82261448,290944233.84317875,319417832.3568487,-0.08914216937600308
2022-11-16,279.36279296875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72732682.13599126,289937753.15655553,319417832.3568487,-0.09229315402578554
2022-11-17,278.7461853027344,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72572147.05220884,289777218.0727731,319417832.3568487,-0.09279574050506227
2022-11-18,278.7559509277344,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72574689.5529171,289779760.5734813,319417832.3568487,-0.09278778070930052
2022-11-21,275.88836669921875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71828108.05588095,289033179.0764452,319417832.3568487,-0.09512510011168765
2022-11-22,279.8619384765625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72862635.70344216,290067706.7240064,319417832.3568487,-0.0918863089649071
2022-11-23,282.6708374023437,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73593938.3602846,290799009.3808489,319417832.3568487,-0.08959682296017625
2022-11-25,280.81121826171875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73109782.66291437,290314853.6834786,319417832.3568487,-0.09111256706813012
2022-11-28,276.6908874511719,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72037045.99689686,289242117.0174611,319417832.3568487,-0.0944709790205944
2022-11-29,274.5964660644531,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71491759.0481224,288696830.06868666,319417832.3568487,-0.09617810646789757
2022-11-30,287.11407470703125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,74750744.40128365,291955815.42184794,319417832.3568487,-0.08597521538597329
2022-12-01,287.46649169921875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,74842496.89559294,292047567.9161572,319417832.3568487,-0.08568796625641704
2022-12-02,286.3212890625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,74544341.01566128,291749412.03622556,319417832.3568487,-0.08662140155566651
2022-12-05,281.5159606933594,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73293263.81558883,290498334.8361531,319417832.3568487,-0.09053814343210245
2022-12-06,275.6827697753906,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71774580.47065738,288979651.49122167,319417832.3568487,-0.09529267868683668
2022-12-07,274.5572814941406,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71481557.26403052,288686628.2845948,319417832.3568487,-0.09621004514839207
2022-12-08,277.806640625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72327534.64813018,289532605.66869444,319417832.3568487,-0.09356154748043924
2022-12-09,276.0351257324219,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71866317.07433726,289071388.0949015,319417832.3568487,-0.0950054793060039
2022-12-12,279.4997863769531,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72768348.6537393,289973419.67430353,319417832.3568487,-0.09218149301586374
2022-12-13,282.5043334960937,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73550588.72320877,290755659.74377304,319417832.3568487,-0.08973253747791618
2022-12-14,280.4100036621094,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73005325.61037849,290210396.63094276,319417832.3568487,-0.09143959030213396
2022-12-15,270.9948425292969,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70554068.89628702,287759139.9168513,319417832.3568487,-0.09911372889359799
2022-12-16,268.4110107421875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69881362.93545523,287086433.9560195,319417832.3568487,-0.10121976648037938
2022-12-19,264.63885498046875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68899274.36500187,286104345.3855661,319417832.3568487,-0.10429438683957157
2022-12-20,264.4328308105469,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68845635.54537232,286050706.56593657,319417832.3568487,-0.10446231365578522
2022-12-21,268.268798828125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69844337.7688912,287049408.7894555,319417832.3568487,-0.10133568100616167
2022-12-22,261.7055358886719,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68135578.66007325,285340649.6806375,319417832.3568487,-0.10668528561718098
2022-12-23,262.29412841796875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68288819.94494885,285493890.9655131,319417832.3568487,-0.10620553380199606
2022-12-27,258.5857849121094,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,67323345.02756102,284528416.04812527,319417832.3568487,-0.10922814187075669
2022-12-28,255.1717529296875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,66434494.72526836,283639565.7458326,319417832.3568487,-0.11201086159474391
2022-12-29,261.3915405273437,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68053829.31698799,285258900.33755225,319417832.3568487,-0.10694121792528674
2022-12-30,261.2345886230469,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68012966.56341746,285218037.58398175,319417832.3568487,-0.10706914676779684
2023-01-03,259.4687194824219,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,67553218.8728465,284758289.89341074,319417832.3568487,-0.1085084768364368
2023-01-04,260.7048645019531,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,67875051.79062383,285080122.8111881,319417832.3568487,-0.10750091593915474
2023-01-05,256.62371826171875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,66812516.90869821,284017587.92926246,319417832.3568487,-0.11082738921112471
2023-01-06,263.7068176269531,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,68656616.50834268,285861687.52890694,319417832.3568487,-0.10505407472195655
2023-01-09,265.41387939453125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69101053.57746108,286306124.5980253,319417832.3568487,-0.10366267754842035
2023-01-10,267.6605224609375,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,69685971.75602552,286891042.77658975,319417832.3568487,-0.10183147678467912
2023-01-11,272.29107666015625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70891546.13873485,288096617.15929914,319417832.3568487,-0.09805719037801872
2023-01-12,273.7626037597656,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71274661.26889594,288479732.2894602,319417832.3568487,-0.0968577735285141
2023-01-13,275.6462707519531,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71765077.87426026,288970148.8948245,319417832.3568487,-0.0953224284234968
2023-01-17,276.2054748535156,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,71910667.82106695,289115738.8416312,319417832.3568487,-0.09486663061868289
2023-01-18,272.61480712890625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70975830.03721364,288180901.0577779,319417832.3568487,-0.09779332314851293
2023-01-19,269.9365539550781,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,70278541.27265887,287483612.29322314,319417832.3568487,-0.09997632201056687
2023-01-20,277.3238830566406,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,72201847.71468033,289406918.7352446,319417832.3568487,-0.09395503500905489
2023-01-23,283.48492431640625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73805887.57557686,291010958.5961411,319417832.3568487,-0.08893327448597764
2023-01-24,282.9060974121094,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73655188.7914095,290860259.81197375,319417832.3568487,-0.08940506650540062
2023-01-25,282.2781982421875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,73491713.94118316,290696784.9617474,319417832.3568487,-0.08991685649852696
2023-01-26,287.78192138671875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,74924619.66846971,292129690.689034,319417832.3568487,-0.08543086485330861
2023-01-27,290.6466064453125,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,75670446.3606081,292875517.38117236,319417832.3568487,-0.08309590851528818
2023-01-30,284.77008056640625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,74140480.66878375,291345551.689348,319417832.3568487,-0.08788576536371587
2023-01-31,289.03759765625,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,75251537.58766356,292456608.60822785,319417832.3568487,-0.08440738436450286
2023-02-01,295.2182312011719,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,76860678.34060603,294065749.3611703,319417832.3568487,-0.07936965450117846
2023-02-02,305.81365966796875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,79619220.10123475,296824291.121799,319417832.3568487,-0.07073349996880753
2023-02-03,300.37860107421875,관망,40,0.0,0.0,260352.07252573274,384.09527156775823,217205071.02056426,78204191.33205314,295409262.3526174,319417832.3568487,-0.07516352430007517
