Date,Close,RSI,Mode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2009-07-31,34.1510009765625,74.48141371815083,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-08-07,34.52326583862305,73.93328874595434,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-08-14,34.306819915771484,73.23745509529621,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-08-21,34.87819290161133,80.23717230796149,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-08-28,35.00804138183594,80.20310194289432,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-09-04,34.93879699707031,75.8061054850487,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-09-11,35.94295883178711,75.19888020962657,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-09-18,36.77493667602539,78.4525758574403,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-09-25,36.13371658325195,76.26839138993586,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-10-02,35.42318344116211,70.25167504171179,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-10-09,36.80960464477539,78.68459770585167,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-10-16,37.06954574584961,83.8116530030842,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-10-23,37.37282943725586,79.86623645443584,과열,관망,0,0.0,0.0,118574530.77377014,0.0,118574530.77377014
2009-10-30,35.49247741699219,59.673731945057874,상승,매수,1000000,0.0,28174.98446927927,117574530.77377014,1000000.0,118574530.77377014
2009-11-06,36.91357421875,64.09740201593908,상승,매수,1000000,0.0,55265.28989659974,116574530.77377014,2040039.380318869,118614570.154089
2009-11-13,38.13536834716797,66.96190101206315,상승,매수,1000000,0.0,81487.6667436366,115574530.77377014,3107562.187019851,118682092.96079
2009-11-20,37.64145278930664,65.26124960980682,상승,매수,1000000,0.0,108054.12276214831,114574530.77377014,4067314.16064135,118641844.9344115
2009-11-27,37.70209884643555,63.55765138189988,상승,매수,1000000,0.0,134577.8450640048,113574530.77377014,5073867.217143397,118648397.99091354
2009-12-04,38.23067092895508,64.90142365514771,상승,매수,1000000,0.0,160734.8539707625,112574530.77377014,6145001.308969869,118719532.08274001
2009-12-11,38.239349365234375,65.3477029355085,상승,매수,1000000,0.0,186885.9265334447,111574530.77377014,7146396.2361579165,118720927.00992805
2009-12-18,38.58958053588867,63.10382185045616,상승,매수,1000000,0.0,212799.65728960026,110574530.77377014,8211849.512986538,118786380.28675668
2009-12-25,39.90889358520508,64.8023679522143,상승,매수,1000000,0.0,237856.72878833802,109574530.77377014,9492598.877738766,119067129.6515089
2010-01-01,39.70925521850586,67.62318476530272,상승,매수,1000000,0.0,263039.77476835845,108574530.77377014,10445113.548895044,119019644.32266518
2010-01-08,40.40361022949219,74.58683561219213,과열,전량매도,0,10627756.534594169,0.0,119202287.3083643,0.0,119202287.3083643
2010-01-15,39.79605484008789,65.97139315560685,상승,매수,1000000,0.0,25128.11895596914,118202287.3083643,1000000.0,119202287.3083643
2010-01-22,38.32919692993164,55.96635381900128,상승,매수,1000000,0.0,51217.89072520468,117202287.3083643,1963140.6199420893,119165427.92830639
2010-01-29,37.14008712768555,48.98295772403368,중립,관망,0,0.0,51217.89072520468,117202287.3083643,1902236.9240303792,119104524.23239468
2010-02-05,37.30499267578125,59.31724519842434,상승,매수,1000000,0.0,78023.95415727739,116202287.3083643,2910683.038372725,119112970.34673703
2010-02-12,37.98201370239258,55.947277249692426,상승,매수,1000000,0.0,104352.20541418764,115202287.3083643,3963506.89591656,119165794.20428087
2010-02-19,38.910736083984375,54.46150982525179,상승,매수,1000000,0.0,130052.0533389767,114202287.3083643,5060421.124653181,119262708.43301748
2010-02-26,38.8499641418457,57.3186530891349,상승,매수,1000000,0.0,155792.10283680595,113202287.3083643,6052517.60879265,119254804.91715695
2010-03-05,40.30814743041992,63.49736596283424,상승,매수,1000000,0.0,180600.98301980627,112202287.3083643,7279691.049641116,119481978.35800542
2010-03-12,41.10665893554688,64.49027649271821,상승,매수,1000000,0.0,204927.94186041525,111202287.3083643,8423903.01241967,119626190.32078397
2010-03-19,41.26351165771485,65.01267648415612,상승,매수,1000000,0.0,229162.42796753827,110202287.3083643,9456046.517948756,119658333.82631306
2010-03-26,41.706634521484375,65.33240664051462,상승,매수,1000000,0.0,253139.42854486534,109202287.3083643,10557593.629298108,119759880.93766241
2010-04-02,41.84567642211914,60.77828802787959,상승,매수,1000000,0.0,277036.7600137722,108202287.3083643,11592790.616568586,119795077.92493288
2010-04-09,42.60160446166992,65.15757066890568,상승,매수,1000000,0.0,300510.0543329975,107202287.3083643,12802210.471449295,120004497.7798136
2010-04-16,43.03602981567383,64.1817521941371,상승,매수,1000000,0.0,323746.39849120786,106202287.3083643,13932759.658184642,120135046.96654895
2010-04-23,43.896240234375,71.50372140126834,과열,전량매도,0,14211249.68318376,0.0,120413536.99154806,0.0,120413536.99154806
2010-04-30,42.784061431884766,74.26664937811069,과열,관망,0,0.0,0.0,120413536.99154806,0.0,120413536.99154806
2010-05-07,39.45621490478516,60.23230519135808,상승,매수,1000000,0.0,25344.549709422892,119413536.99154806,1000000.0,120413536.99154806
2010-05-14,40.77692794799805,63.91721238303403,상승,매수,1000000,0.0,49868.221558250705,118413536.99154806,2033472.8773755918,120447009.86892365
2010-05-21,38.96095275878906,53.59573997647706,상승,매수,1000000,0.0,75534.94501316964,117413536.99154806,2942913.4242958315,120356450.41584389
2010-05-28,39.621315002441406,52.6625162017357,상승,매수,1000000,0.0,100773.885213372,116413536.99154806,3992793.8500588844,120406330.84160694
2010-06-04,39.17817306518555,51.1955308007797,상승,매수,1000000,0.0,126298.30153406611,115413536.99154806,4948136.715340631,120361673.70688869
2010-06-11,39.534427642822266,46.93565766437605,중립,관망,0,0.0,126298.30153406611,115413536.99154806,4993131.063409884,120406668.05495794
2010-06-18,40.91513442993164,49.27489974936979,중립,관망,0,0.0,126298.30153406611,115413536.99154806,5167511.985538356,120581048.97708642
2010-06-25,39.48661804199219,43.86364977688966,중립,관망,0,0.0,126298.30153406611,115413536.99154806,4987092.792028025,120400629.78357609
2010-07-02,37.04432678222656,35.85258208006384,중립,관망,0,0.0,126298.30153406611,115413536.99154806,4678635.554068131,120092172.5456162
2010-07-09,38.919654846191406,41.967604388083,중립,관망,0,0.0,126298.30153406611,115413536.99154806,4915486.303366059,120329023.29491413
2010-07-16,38.6754264831543,38.9104669304302,중립,관망,0,0.0,126298.30153406611,115413536.99154806,4884640.675928027,120298177.66747609
2010-07-23,40.17569351196289,42.37976033776131,중립,관망,0,0.0,126298.30153406611,115413536.99154806,5074121.8535141125,120487658.84506217
2010-07-30,39.95763397216797,39.13540062816893,중립,관망,0,0.0,126298.30153406611,115413536.99154806,5046581.304004714,120460118.29555278
2010-08-06,40.786251068115234,44.401480013700336,중립,관망,0,0.0,126298.30153406611,115413536.99154806,5151234.235844944,120564771.227393
2010-08-13,39.00688171386719,48.62115547148076,중립,관망,0,0.0,126298.30153406611,115413536.99154806,4926502.908601647,120340039.9001497
2010-08-20,39.18133163452149,44.73316000326381,중립,관망,0,0.0,126298.30153406611,115413536.99154806,4948535.637283038,120362072.6288311
2010-08-27,38.439918518066406,48.14881677479444,중립,관망,0,0.0,126298.30153406611,115413536.99154806,4854896.419939683,120268433.41148774
2010-09-03,40.132083892822266,51.69074927360728,상승,매수,1000000,0.0,151216.02080004354,114413536.99154806,6068614.032686104,120482151.02423416
2010-09-10,40.646705627441406,54.83824669029274,상승,매수,1000000,0.0,175818.2606264584,113413536.99154806,7146433.083612426,120559970.07516049
2010-09-17,41.95713806152344,57.50973452792416,상승,매수,1000000,0.0,199652.10740918363,112413536.99154806,8376831.034841225,120790368.02638929
2010-09-24,43.41721725463867,57.717790550564416,상승,매수,1000000,0.0,222684.44488339522,111413536.99154806,9668338.92273098,121081875.91427904
2010-10-01,42.84892654418945,60.95242095238614,상승,매수,1000000,0.0,246022.25240043335,110413536.99154806,10541789.421342205,120955326.41289027
2010-10-08,43.49589157104492,73.79898260006892,과열,전량매도,0,10700957.214473495,0.0,121114494.20602156,0.0,121114494.20602156
2010-10-15,45.01716232299805,73.09621741777806,과열,관망,0,0.0,0.0,121114494.20602156,0.0,121114494.20602156
2010-10-22,45.14830017089844,74.72990324174404,과열,관망,0,0.0,0.0,121114494.20602156,0.0,121114494.20602156
2010-10-29,45.62039566040039,72.57532457754778,과열,관망,0,0.0,0.0,121114494.20602156,0.0,121114494.20602156
2010-11-05,46.92311096191406,76.49755247535785,과열,관망,0,0.0,0.0,121114494.20602156,0.0,121114494.20602156
2010-11-12,45.90894317626953,69.21608980462558,상승,매수,1000000,0.0,21782.248311847503,120114494.20602156,999999.9999999999,121114494.20602156
2010-11-19,45.87397003173828,79.63841179104867,과열,전량매도,0,999238.2062815741,0.0,121113732.41230313,0.0,121113732.41230313
2010-11-26,46.13625717163086,79.7916341220939,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2010-12-03,47.09797668457031,86.40004772813438,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2010-12-10,47.64003372192383,84.94405865567488,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2010-12-17,47.760772705078125,84.37102594630858,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2010-12-24,47.9534912109375,82.47867274293071,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2010-12-31,47.70819854736328,76.76366752813165,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-01-07,48.94340515136719,85.09291666648362,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-01-14,49.93329620361328,85.65926642191242,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-01-21,48.776947021484375,71.70437974367998,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-01-28,48.82076644897461,71.41621556207403,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-02-04,50.26619338989258,74.33026581598732,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-02-11,51.194786071777344,73.2833480960282,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-02-18,51.448829650878906,82.9241043089658,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-02-25,50.50271987915039,74.82102215892749,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-03-04,50.783050537109375,74.86965231498061,과열,관망,0,0.0,0.0,121113732.41230313,0.0,121113732.41230313
2011-03-11,49.48653030395508,62.34127104576526,상승,매수,1000000,0.0,20207.518972492555,120113732.41230313,1000000.0,121113732.41230313
2011-03-18,47.76675796508789,50.58372377108751,상승,매수,1000000,0.0,41142.58014475983,119113732.41230313,1965247.6678339734,121078980.0801371
2011-03-25,49.86338806152344,58.19368679931452,상승,매수,1000000,0.0,61197.374631772225,118113732.41230313,3051508.4396104882,121165240.85191362
2011-04-01,50.40727996826172,59.30743297014948,상승,매수,1000000,0.0,81035.77893824615,117113732.41230313,4084793.19638634,121198525.60868947
2011-04-08,49.95989990234375,58.411937092670826,상승,매수,1000000,0.0,101051.83185177666,116113732.41230313,5048539.404263234,121162271.81656636
2011-04-15,49.696720123291016,53.03463886664935,상승,매수,1000000,0.0,121173.88412241207,115113732.41230313,6021944.605483609,121135677.01778674
2011-04-22,51.17927551269531,54.82765491015896,상승,매수,1000000,0.0,140713.04308827012,114113732.41230313,7201591.600444343,121315324.01274748
2011-04-29,51.828460693359375,62.30703335534417,상승,매수,1000000,0.0,160007.46137934097,113113732.41230313,8292940.422743391,121406672.83504653
2011-05-06,51.29331588745117,59.59187998266795,상승,매수,1000000,0.0,179503.1789538144,112113732.41230313,9207313.260879679,121321045.67318282
2011-05-13,51.24068069458008,54.23838598354128,상승,매수,1000000,0.0,199018.92282069425,111113732.41230313,10197865.07643447,121311597.48873761
2011-05-20,50.67924499511719,47.68375567980826,중립,관망,0,0.0,199018.92282069425,111113732.41230313,10086128.748294283,121199861.16059741
2011-05-27,50.380977630615234,45.2212998195596,중립,관망,0,0.0,199018.92282069425,111113732.41230313,10026767.898698537,121140500.31100167
2011-06-03,49.43354415893555,45.21594296505777,중립,관망,0,0.0,199018.92282069425,111113732.41230313,9838210.709720574,120951943.1220237
2011-06-10,47.93343353271485,38.50417814438069,중립,관망,0,0.0,199018.92282069425,111113732.41230313,9539660.308778254,120653392.72108139
2011-06-17,47.293582916259766,40.65834922591121,중립,관망,0,0.0,199018.92282069425,111113732.41230313,9412317.928325206,120526050.34062834
2011-06-24,47.81230163574219,50.21612499950218,상승,매수,1000000,0.0,219934.04227297445,110113732.41230313,10515552.769123528,120629285.18142666
2011-07-01,50.91597366333008,54.55922888228181,상승,매수,1000000,0.0,239574.24412028203,109113732.41230313,12198155.904040491,121311888.31634362
2011-07-08,51.90071868896485,56.23080605650089,상승,매수,1000000,0.0,258841.80004745306,108113732.41230313,13434075.44920815,121547807.86151129
2011-07-15,50.86323165893555,53.59194177487608,상승,매수,1000000,0.0,278502.3675612422,107113732.41230313,14165530.438829478,121279262.85113262
2011-07-22,52.40187454223633,59.76598220050106,상승,매수,1000000,0.0,297585.6543469848,106113732.41230313,15594046.124660002,121707778.53696314
2011-07-29,50.99512481689453,49.33153169720106,중립,관망,0,0.0,297585.6543469848,106113732.41230313,15175417.587141722,121289149.99944486
2011-08-05,47.3287353515625,36.60100769378614,중립,관망,0,0.0,297585.6543469848,106113732.41230313,14084352.679009998,120198085.09131314
2011-08-12,47.10015106201172,37.28166362017981,중립,관망,0,0.0,297585.6543469848,106113732.41230313,14016329.27363059,120130061.68593372
2011-08-19,43.98767852783203,31.444958699042783,중립,관망,0,0.0,297585.6543469848,106113732.41230313,13090102.09790971,119203834.51021284
2011-08-26,46.71329879760742,40.865555859554085,중립,관망,0,0.0,297585.6543469848,106113732.41230313,13901207.589392224,120014940.00169536
2011-09-02,46.84516143798828,41.79333279619351,중립,관망,0,0.0,297585.6543469848,106113732.41230313,13940448.019513883,120054180.43181702
2011-09-09,46.75722885131836,43.5301063357705,중립,관망,0,0.0,297585.6543469848,106113732.41230313,13914280.54317129,120028012.95547442
2011-09-16,49.84769058227539,54.297222554768666,상승,매수,1000000,0.0,317646.76426639955,105113732.41230313,15833957.619612455,120947690.03191559
2011-09-23,47.69838333129883,50.85104157878174,상승,매수,1000000,0.0,338611.8354105156,104113732.41230313,16151237.12592544,120264969.53822857
2011-09-30,46.23616790771485,46.81281925881815,중립,관망,0,0.0,338611.8354105156,104113732.41230313,15656113.677580105,119769846.08988324
2011-10-07,47.62793731689453,42.85651772860969,중립,관망,0,0.0,338611.8354105156,104113732.41230313,16127383.271690644,120241115.68399379
2011-10-14,51.24826431274414,48.72815029624711,중립,관망,0,0.0,338611.8354105156,104113732.41230313,17353268.84054152,121467001.25284466
2011-10-21,50.47309875488281,49.231643737413,중립,관망,0,0.0,338611.8354105156,104113732.41230313,17090788.60824708,121204521.02055022
