Date,Close,WeeklyRSI,WeeklyMode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2025-01-17,518.4535522460938,60.8491610056466,상승,매수,200000,0.0,7011.172946231376,131938131.26721221,3634967.5193853676,135573098.78659758
2025-01-21,521.4943237304688,60.8491610056466,상승,매수,200000,0.0,7394.68622892507,131738131.26721221,3856286.8941522897,135594418.1613645
2025-01-22,528.1619262695312,60.8491610056466,상승,매수,200000,0.0,7773.35797721375,131538131.26721221,4105591.722827841,135643722.99004006
2025-01-23,529.2849731445312,60.8491610056466,상승,매수,200000,0.0,8151.226252618928,131338131.26721221,4314321.568212408,135652452.83542463
2025-01-24,526.2938842773438,62.729078311513454,상승,매수,200000,0.0,8531.242068828955,131138131.26721221,4489940.526114273,135628071.7933265
2025-01-27,510.9710083007813,62.729078311513454,상승,매수,200000,0.0,8922.653708141122,130938131.26721221,4559217.361967575,135497348.62917978
2025-01-28,518.5231323242188,62.729078311513454,상승,매수,200000,0.0,9308.364561779461,130738131.26721221,4826602.34938964,135564733.61660185
2025-01-29,517.5493774414062,62.729078311513454,상승,매수,200000,0.0,9694.801119753376,130538131.26721221,5017538.283946608,135555669.55115882
2025-01-30,519.7552490234375,62.729078311513454,상승,매수,200000,0.0,10079.597618443438,130338131.26721221,5238923.770230117,135577055.03744233
2025-01-31,519.0000610351562,59.398187531755205,상승,매수,200000,0.0,10464.95402784558,130138131.26721221,5431311.779181961,135569443.04639417
2025-02-03,514.846435546875,59.398187531755205,상승,매수,200000,0.0,10853.419376328684,129938131.26721221,5587844.27939821,135525975.54661041
2025-02-04,521.1663208007812,59.398187531755205,상승,매수,200000,0.0,11237.174028188567,129738131.26721221,5856436.64446913,135594567.91168135
2025-02-05,523.5313720703125,59.398187531755205,상승,매수,200000,0.0,11619.195069657575,129538131.26721221,6083013.1371704405,135621144.40438265
2025-02-06,526.2640380859375,59.398187531755205,상승,매수,200000,0.0,11999.232437833853,129338131.26721221,6314764.516666211,135652895.78387842
2025-02-07,519.6261596679688,62.9110014441699,상승,매수,200000,0.0,12384.124530502544,129138131.26721221,6435115.070634924,135573246.33784714
2025-02-10,525.916259765625,62.9110014441699,상승,매수,200000,0.0,12764.413210090299,128938131.26721221,6713012.453553624,135651143.72076583
2025-02-11,524.6641845703125,62.9110014441699,상승,매수,200000,0.0,13145.609422604395,128738131.26721221,6897030.448390552,135635161.71560276
2025-02-12,524.9722900390625,62.9110014441699,상승,매수,200000,0.0,13526.58191161923,128538131.26721221,7101080.682543707,135639211.9497559
2025-02-13,532.5243530273438,62.9110014441699,상승,매수,200000,0.0,13902.151590006748,128338131.26721221,7403234.281156402,135741365.5483686
2025-02-14,534.76025390625,59.62381772202027,상승,매수,200000,0.0,14276.150963630844,128138131.26721221,7634318.114115186,135772449.3813274
2025-02-18,535.9724731445312,59.62381772202027,상승,매수,200000,0.0,14649.304455687268,127938131.26721221,7851623.938961906,135789755.2061741
2025-02-19,536.12158203125,59.62381772202027,상승,매수,200000,0.0,15022.354164378798,127738131.26721221,8053808.280440497,135791939.54765272
2025-02-20,533.845947265625,59.62381772202027,상승,매수,200000,0.0,15396.99407880431,127538131.26721221,8219622.889042506,135757754.1562547
2025-02-21,522.7662963867188,62.26396900148794,상승,매수,200000,0.0,15779.574213335494,127338131.26721221,8249029.570064767,135587160.83727697
2025-02-24,516.5953369140625,62.26396900148794,상승,매수,200000,0.0,16166.724436554157,127138131.26721221,8351654.457098502,135489785.72431073
2025-02-25,510.0866394042969,62.26396900148794,상승,매수,200000,0.0,16558.81469054232,126938131.26721221,8446430.138017233,135384561.40522945
2025-02-26,511.3187561035156,62.26396900148794,상승,매수,200000,0.0,16949.96013086235,126738131.26721221,8666832.53011672,135404963.79732892
2025-02-27,497.1188049316406,62.26396900148794,상승,매수,200000,0.0,17352.27844595305,126538131.26721221,8626143.923893245,135164275.19110546
2025-02-28,504.9690551757813,51.20743011054016,상승,매수,200000,0.0,17748.34231947175,126338131.26721221,8962363.651999984,135300494.9192122
2025-03-03,493.9190673828125,51.20743011054016,상승,매수,200000,0.0,18153.26695835999,126138131.26721221,8966244.686024392,135104375.9532366
2025-03-04,492.4285278320313,51.20743011054016,상승,매수,200000,0.0,18559.417269919966,125938131.26721221,9139186.523647066,135077317.79085928
2025-03-05,498.8478393554688,51.20743011054016,상승,매수,200000,0.0,18960.34112729982,125738131.26721221,9458325.204796148,135196456.47200835
2025-03-06,485.1248168945313,51.20743011054016,상승,매수,200000,0.0,19372.60616309056,125538131.26721221,9398132.017639177,134936263.2848514
2025-03-07,488.6922302246094,44.081593846951776,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9467242.11110374,135005373.37831596
2025-03-10,469.7523193359375,44.081593846951776,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9100326.676693467,134638457.94390568
2025-03-11,468.62939453125,44.081593846951776,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9078572.696701491,134616703.9639137
2025-03-12,473.9158935546875,44.081593846951776,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9180985.96026411,134719117.22747633
2025-03-13,465.3899230957031,44.081593846951776,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9015815.69240406,134553946.95961627
2025-03-14,476.6386413574219,33.5964516828229,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9233732.681127902,134771863.94834012
2025-03-17,479.72900390625,33.5964516828229,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9293601.057687514,134831732.32489973
2025-03-18,471.5508728027344,33.5964516828229,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9135169.344668984,134673300.6118812
2025-03-19,477.8608703613281,33.5964516828229,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9257410.442261685,134795541.7094739
2025-03-20,476.2411804199219,33.5964516828229,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9226032.826920502,134764164.09413272
2025-03-21,477.8112182617188,32.21119662215709,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9256448.551690783,134794579.818903
2025-03-24,488.2964477539063,32.21119662215709,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9459574.773172554,134997706.04038477
2025-03-25,491.08294677734375,32.21119662215709,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9513556.521327443,135051687.78853965
2025-03-26,482.0466918945313,32.21119662215709,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9338500.714293413,134876631.98150563
2025-03-27,479.3000183105469,32.21119662215709,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9285290.488692319,134823421.75590453
2025-03-28,466.6810607910156,32.364496483813284,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9040828.39447767,134578959.66168988
2025-03-31,466.6611633300781,32.364496483813284,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9040442.928803282,134578574.1960155
2025-04-01,470.4229736328125,32.364496483813284,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9113318.998258412,134651450.26547062
2025-04-02,473.8562927246094,32.364496483813284,중립,관망,0,0.0,19372.60616309056,125538131.26721221,9179831.336856013,134717962.60406822
2025-04-03,448.4891052246094,32.364496483813284,중립,관망,0,0.0,19372.60616309056,125538131.26721221,8688402.803953238,134226534.07116544
2025-04-04,420.6339416503906,22.152468593204063,침체,매수,400000,0.0,20323.55177254511,125138131.26721221,8548775.690421432,133686906.95763364
2025-04-07,421.6490478515625,22.152468593204063,침체,매수,400000,0.0,21272.20801175193,124738131.26721221,8969406.25385558,133707537.5210678
2025-04-08,414.0557861328125,22.152468593204063,침체,매수,400000,0.0,22238.26141179232,124338131.26721221,9207880.811086657,133546012.07829887
2025-04-09,463.7552185058594,22.152468593204063,침체,매수,400000,0.0,23100.785398667835,123938131.26721221,10713109.780216167,134651241.04742837
2025-04-10,444.0306701660156,22.152468593204063,침체,매수,400000,0.0,24001.624072380277,123538131.26721221,10657457.221931787,134195588.489144
2025-04-11,452.2111206054688,34.58810705865379,중립,관망,0,0.0,24001.624072380277,123538131.26721221,10853801.31812228,134391932.58533448
2025-04-14,455.2762756347656,34.58810705865379,중립,관망,0,0.0,24001.624072380277,123538131.26721221,10927370.016859028,134465501.28407124
2025-04-15,455.7838134765625,34.58810705865379,중립,관망,0,0.0,24001.624072380277,123538131.26721221,10939551.749340344,134477683.01655257
2025-04-16,442.0403442382813,34.58810705865379,중립,관망,0,0.0,24001.624072380277,123538131.26721221,10609686.167232797,134147817.43444501
2025-04-17,441.9607543945313,34.58810705865379,중립,관망,0,0.0,24001.624072380277,123538131.26721221,10607775.88172313,134145907.14893535
2025-04-21,431.0236206054688,34.76946343150529,중립,관망,0,0.0,24001.624072380277,123538131.26721221,10345266.908088723,133883398.17530094
2025-04-22,442.33892822265625,34.76946343150529,중립,관망,0,0.0,24001.624072380277,123538131.26721221,10616852.667779798,134154983.93499202
2025-04-23,452.3703308105469,34.76946343150529,중립,관망,0,0.0,24001.624072380277,123538131.26721221,10857622.621613052,134395753.88882527
2025-04-24,465.0987243652344,34.76946343150529,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11163124.738757968,134701256.00597018
2025-04-25,470.28363037109375,38.92728126773044,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11287570.903561233,134825702.17077345
2025-04-28,470.1343688964844,38.92728126773044,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11283988.38575917,134822119.6529714
2025-04-29,473.23931884765625,38.92728126773044,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11358512.227250751,134896643.49446297
2025-04-30,473.1795959472656,38.92728126773044,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11357078.780647064,134895210.04785928
2025-05-01,479.3596801757813,38.92728126773044,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11505410.839035543,135043542.10624775
2025-05-02,486.4752197265625,41.18539279843637,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11676195.344405547,135214326.61161774
2025-05-05,483.5892333984375,41.18539279843637,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11606926.985479861,135145058.25269207
2025-05-06,479.0910034179688,41.18539279843637,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11498962.16049754,135037093.42770976
2025-05-07,480.9718627929688,41.18539279843637,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11544105.840149304,135082237.10736153
2025-05-08,485.9378662109375,41.18539279843637,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11663297.987329544,135201429.25454175
2025-05-09,485.6194152832031,42.39376434665483,중립,관망,0,0.0,24001.624072380277,123538131.26721221,11655654.647876563,135193785.91508877
2025-05-12,505.4036254882813,42.39376434665483,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12130507.8237878,135668639.09100002
2025-05-13,513.1063842773438,42.39376434665483,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12315386.544563098,135853517.8117753
2025-05-14,516.1814575195312,42.39376434665483,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12389193.296517119,135927324.56372935
2025-05-15,516.7487182617188,42.39376434665483,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12402808.475602122,135940939.74281433
2025-05-16,518.997802734375,49.87541586535088,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12456790.155621845,135994921.42283407
2025-05-19,519.4954223632812,49.87541586535088,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12468733.83488589,136006865.1020981
2025-05-20,517.7637939453125,49.87541586535088,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12427171.940564753,135965303.20777696
2025-05-21,510.5686340332031,49.87541586535088,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12254476.417213643,135792607.68442586
2025-05-22,511.5240173339844,49.87541586535088,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12277407.168044025,135815538.43525624
2025-05-23,506.7869262695313,44.38869234242574,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12163709.28911839,135701840.5563306
2025-05-27,518.7091674804688,44.38869234242574,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12449862.440763552,135987993.70797578
2025-05-28,516.4102783203125,44.38869234242574,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12394685.36735741,135932816.63456962
2025-05-29,517.4254150390625,44.38869234242574,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12419050.297262918,135957181.56447512
2025-05-30,516.609375,48.75409866031795,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12399464.01101733,135937595.27822953
2025-06-02,520.689697265625,48.75409866031795,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12497398.372131024,136035529.63934323
2025-06-03,524.7598876953125,48.75409866031795,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12595089.552727383,136133220.81993958
2025-06-04,526.2228393554688,48.75409866031795,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12630202.768510519,136168334.03572273
2025-06-05,522.261962890625,48.75409866031795,중립,관망,0,0.0,24001.624072380277,123538131.26721221,12535135.3006042,136073266.5678164
2025-06-06,527.3672485351562,54.665363655340855,상승,매수,200000,0.0,24380.866432529736,123338131.26721221,12857670.447426358,136195801.71463856
2025-06-09,528.1436157226562,54.665363655340855,상승,매수,200000,0.0,24759.551309230064,123138131.26721221,13076598.952127393,136214730.2193396
2025-06-10,531.6366577148438,54.665363655340855,상승,매수,200000,0.0,25135.748091558184,122938131.26721221,13363085.104558256,136301216.37177047
2025-06-11,529.8452758789062,54.665363655340855,상승,매수,200000,0.0,25513.216777427355,122738131.26721221,13518057.381994337,136256188.64920655
2025-06-12,531.0892944335938,54.665363655340855,상승,매수,200000,0.0,25889.801284206576,122538131.26721221,13749796.29705522,136287927.56426743
2025-06-13,524.4215698242188,57.87973881441321,상승,매수,200000,0.0,26271.173850684034,122338131.26721221,13777170.231900686,136115301.4991129
2025-06-16,531.7162475585938,57.87973881441321,상승,매수,200000,0.0,26647.3143220695,122138131.26721221,14168809.978845166,136306941.2460574
2025-06-17,526.5313720703125,57.87973881441321,상승,매수,200000,0.0,27027.15873516421,121938131.26721221,14230646.971988142,136168778.23920035
2025-06-18,526.4417724609375,57.87973881441321,상승,매수,200000,0.0,27407.067797215015,121738131.26721221,14428225.349122955,136166356.61633515
2025-06-20,524.292236328125,61.09294940421092,상승,매수,200000,0.0,27788.534441468033,121538131.26721221,14569312.8665984,136107444.1338106
2025-06-23,529.6832275390625,61.09294940421092,상승,매수,200000,0.0,28166.118608006986,121338131.26721221,14919120.611537186,136257251.8787494
2025-06-24,537.783203125,61.09294940421092,상승,매수,200000,0.0,28538.01568258615,121138131.26721221,15347265.484612662,136485396.7518249
2025-06-25,539.157958984375,61.09294940421092,상승,매수,200000,0.0,28908.96448648908,120938131.26721221,15586498.288887233,136524629.55609944
